
STATUS ,275, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,19.172874927520752,detik


STATUS ,276, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,19.239014863967896,detik


STATUS ,277, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,19.308560848236084,detik


STATUS ,278, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,19.372437953948975,detik


STATUS ,279, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,19.438640117645264,detik


STATUS ,280, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,19.504247903823853,detik


STATUS ,281, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,19.573816061019897,detik


STATUS ,282, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,19.63868999481201,detik


STATUS ,283, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,19.70671796798706,detik


STATUS ,284, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,19.775420904159546,detik


